timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1610493119064,326,HTTP Request,200,OK,Group of 20 1-10,text,true,,997,125,9,9,http://ghibliapi.herokuapp.com/,326,0,152
1610493119390,161,Totoro by id,200,OK,Group of 20 1-10,text,false,"Value expected to match regexp 'My Neighbor Totoro
', but it did not match: 'My Neighbor Totoro'",2275,167,10,10,http://ghibliapi.herokuapp.com/films/58611129-2dbc-4a81-a72f-77ddfc1b1b49,161,0,0
1610493119113,476,Parent,200,"Number of samples in transaction : 2, number of failing samples : 1",Group of 20 1-11,,false,,3272,292,10,10,null,0,2,149
1610493119114,310,HTTP Request,200,OK,Group of 20 1-11,text,true,,997,125,10,10,http://ghibliapi.herokuapp.com/,310,0,149
1610493119424,166,Totoro by id,200,OK,Group of 20 1-11,text,false,"Value expected to match regexp 'My Neighbor Totoro
', but it did not match: 'My Neighbor Totoro'",2275,167,10,10,http://ghibliapi.herokuapp.com/films/58611129-2dbc-4a81-a72f-77ddfc1b1b49,166,0,0
1610493119163,478,Parent,200,"Number of samples in transaction : 2, number of failing samples : 1",Group of 20 1-12,,false,,3272,292,9,9,null,0,2,149
1610493119164,313,HTTP Request,200,OK,Group of 20 1-12,text,true,,997,125,10,10,http://ghibliapi.herokuapp.com/,313,0,149
1610493119477,165,Totoro by id,200,OK,Group of 20 1-12,text,false,"Value expected to match regexp 'My Neighbor Totoro
', but it did not match: 'My Neighbor Totoro'",2275,167,9,9,http://ghibliapi.herokuapp.com/films/58611129-2dbc-4a81-a72f-77ddfc1b1b49,165,0,0
1610493119213,496,Parent,200,"Number of samples in transaction : 2, number of failing samples : 1",Group of 20 1-13,,false,,3272,292,8,8,null,0,2,152
1610493119214,308,HTTP Request,200,OK,Group of 20 1-13,text,true,,997,125,10,10,http://ghibliapi.herokuapp.com/,308,0,152
1610493119522,188,Totoro by id,200,OK,Group of 20 1-13,text,false,"Value expected to match regexp 'My Neighbor Totoro
', but it did not match: 'My Neighbor Totoro'",2275,167,8,8,http://ghibliapi.herokuapp.com/films/58611129-2dbc-4a81-a72f-77ddfc1b1b49,188,0,0
1610493119263,484,Parent,200,"Number of samples in transaction : 2, number of failing samples : 1",Group of 20 1-14,,false,,3272,292,7,7,null,0,2,150
1610493119264,312,HTTP Request,200,OK,Group of 20 1-14,text,true,,997,125,10,10,http://ghibliapi.herokuapp.com/,312,0,150
1610493119576,172,Totoro by id,200,OK,Group of 20 1-14,text,false,"Value expected to match regexp 'My Neighbor Totoro
', but it did not match: 'My Neighbor Totoro'",2275,167,7,7,http://ghibliapi.herokuapp.com/films/58611129-2dbc-4a81-a72f-77ddfc1b1b49,172,0,0
1610493119312,479,Parent,200,"Number of samples in transaction : 2, number of failing samples : 1",Group of 20 1-15,,false,,3272,292,6,6,null,0,2,153
1610493119312,317,HTTP Request,200,OK,Group of 20 1-15,text,true,,997,125,9,9,http://ghibliapi.herokuapp.com/,317,0,153
1610493119630,162,Totoro by id,200,OK,Group of 20 1-15,text,false,"Value expected to match regexp 'My Neighbor Totoro
', but it did not match: 'My Neighbor Totoro'",2275,167,6,6,http://ghibliapi.herokuapp.com/films/58611129-2dbc-4a81-a72f-77ddfc1b1b49,162,0,0
1610493119364,476,Parent,200,"Number of samples in transaction : 2, number of failing samples : 1",Group of 20 1-16,,false,,3272,292,5,5,null,0,2,150
1610493119364,310,HTTP Request,200,OK,Group of 20 1-16,text,true,,997,125,8,8,http://ghibliapi.herokuapp.com/,310,0,150
1610493119675,166,Totoro by id,200,OK,Group of 20 1-16,text,false,"Value expected to match regexp 'My Neighbor Totoro
', but it did not match: 'My Neighbor Totoro'",2275,167,5,5,http://ghibliapi.herokuapp.com/films/58611129-2dbc-4a81-a72f-77ddfc1b1b49,166,0,0
1610493119413,483,Parent,200,"Number of samples in transaction : 2, number of failing samples : 1",Group of 20 1-17,,false,,3272,292,4,4,null,0,1,150
1610493119413,313,HTTP Request,200,OK,Group of 20 1-17,text,true,,997,125,7,7,http://ghibliapi.herokuapp.com/,313,0,150
1610493119727,170,Totoro by id,200,OK,Group of 20 1-17,text,false,"Value expected to match regexp 'My Neighbor Totoro
', but it did not match: 'My Neighbor Totoro'",2275,167,4,4,http://ghibliapi.herokuapp.com/films/58611129-2dbc-4a81-a72f-77ddfc1b1b49,170,0,0
1610493119463,478,Parent,200,"Number of samples in transaction : 2, number of failing samples : 1",Group of 20 1-18,,false,,3272,292,3,3,null,0,2,149
1610493119464,309,HTTP Request,200,OK,Group of 20 1-18,text,true,,997,125,6,6,http://ghibliapi.herokuapp.com/,309,0,149
1610493119774,169,Totoro by id,200,OK,Group of 20 1-18,text,false,"Value expected to match regexp 'My Neighbor Totoro
', but it did not match: 'My Neighbor Totoro'",2275,167,3,3,http://ghibliapi.herokuapp.com/films/58611129-2dbc-4a81-a72f-77ddfc1b1b49,169,0,0
1610493119511,486,Parent,200,"Number of samples in transaction : 2, number of failing samples : 1",Group of 20 1-19,,false,,3272,292,2,2,null,0,2,149
1610493119512,313,HTTP Request,200,OK,Group of 20 1-19,text,true,,997,125,5,5,http://ghibliapi.herokuapp.com/,313,0,149
1610493119825,173,Totoro by id,200,OK,Group of 20 1-19,text,false,"Value expected to match regexp 'My Neighbor Totoro
', but it did not match: 'My Neighbor Totoro'",2275,167,2,2,http://ghibliapi.herokuapp.com/films/58611129-2dbc-4a81-a72f-77ddfc1b1b49,173,0,0
1610493119563,473,Parent,200,"Number of samples in transaction : 2, number of failing samples : 1",Group of 20 1-20,,false,,3272,292,1,1,null,0,1,155
1610493119563,314,HTTP Request,200,OK,Group of 20 1-20,text,true,,997,125,4,4,http://ghibliapi.herokuapp.com/,314,0,155
1610493119877,159,Totoro by id,200,OK,Group of 20 1-20,text,false,"Value expected to match regexp 'My Neighbor Totoro
', but it did not match: 'My Neighbor Totoro'",2275,167,1,1,http://ghibliapi.herokuapp.com/films/58611129-2dbc-4a81-a72f-77ddfc1b1b49,159,0,0
1610493203859,522,Parent,200,"Number of samples in transaction : 2, number of failing samples : 1",Group of 20 1-1,,false,,3272,292,11,11,null,0,2,189
1610493203860,358,HTTP Request,200,OK,Group of 20 1-1,text,true,,997,125,8,8,http://ghibliapi.herokuapp.com/,358,0,189
